date,campaign_name,cost,purchases,conv_value
2026-06-17,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,373.17,11,1114.65
2026-06-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,224.39,11,370.75
2026-06-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,206.88,12,509.65
2026-06-17,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,315.55,4,486.25
2026-06-17,ASUC-(HISTO)-UK-(UK)-PERF-RTG,233.98,5,440
2026-06-17,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,114.23,2,86.38
2026-06-17,ASUC-(HISTO)-US-(US)-PERF-RTG,145.76,4,269.52
2026-06-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8.4,null,null
2026-06-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.72,null,null
2026-06-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,37.97,null,null
2026-06-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32.65,5,166.35
2026-06-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,95.6,4,154.53
2026-06-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,50,6,215.25
2026-06-17,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,23.74,null,null
2026-06-17,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,35.05,null,null
2026-06-17,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,91.9,7,198.6
2026-06-17,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,83.76,5,298.2
2026-06-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,82.22,null,null
2026-06-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,59.98,3,77.01
2026-06-17,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,101.38,1,27.7
2026-06-17,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,93.43,5,294.1
2026-06-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.57,2,170.21
2026-06-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,10.15,null,null
2026-06-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.1,null,null
2026-06-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8.87,1,114.9
2026-06-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,17.43,null,null
2026-06-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,21.03,1,30.46
2026-06-17,ASUC-(NEW)-PERF-RTG-WARM-ROW,39.61,null,null
2026-06-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.88,null,null
2026-06-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.36,null,null
2026-06-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.52,null,null
2026-06-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.67,2,75.39
2026-06-17,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.6,null,null
2026-06-17,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7.02,1,67.92
2026-06-17,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,119.67,1,141.69
2026-06-17,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,148.63,7,525.49
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,98.07,1,86.38
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,57.19,1,43.6
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,49.6,1,43.19
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,51.66,2,104.07
2026-06-18,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,451.73,17,1102.35
2026-06-18,ASUC-(ALL)-PERF-KIDS-INTER,602.44,22,954.42
2026-06-18,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,270.94,28,1898.86
2026-06-18,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,93.77,8,228.56
2026-06-18,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,74.18,2,78.04
2026-06-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,313.2,7,378.2
2026-06-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,320.89,8,359.63
2026-06-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,178.46,5,122.25
2026-06-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,220.13,12,482.97
2026-06-18,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,278.07,3,138.48
2026-06-18,ASUC-(HISTO)-UK-(UK)-PERF-RTG,268.24,5,272.24
2026-06-18,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,128.88,4,331.98
2026-06-18,ASUC-(HISTO)-US-(US)-PERF-RTG,140.21,4,523.2
2026-06-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7.54,1,92.8
2026-06-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15.17,null,null
2026-06-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,37.48,1,45.83
2026-06-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,36.13,null,null
2026-06-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,93.28,1,74.38
2026-06-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,61.22,2,94.43
2026-06-18,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,22.21,null,null
2026-06-18,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.09,null,null
2026-06-18,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,90.18,3,140.4
2026-06-18,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,60.41,7,256.4
2026-06-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,77.69,1,45.45
2026-06-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,68.31,5,139.86
2026-06-18,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,99.17,null,null
2026-06-18,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,88.14,3,125.07
2026-06-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.09,null,null
2026-06-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.3,null,null
2026-06-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.33,null,null
2026-06-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.01,null,null
2026-06-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.03,null,null
2026-06-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,25.98,null,null
2026-06-18,ASUC-(NEW)-PERF-RTG-WARM-ROW,45.56,3,156.83
2026-06-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.22,null,null
2026-06-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.05,null,null
2026-06-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.14,null,null
2026-06-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.28,null,null
2026-06-18,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.25,null,null
2026-06-18,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.12,null,null
2026-06-18,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,120.71,2,141.27
2026-06-18,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,155.74,4,308.86
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,112.85,1,52.32
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,55.93,null,null
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,57.93,2,104.64
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,58.1,2,244.49
2026-06-19,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,457.65,19,1326.76
2026-06-19,ASUC-(ALL)-PERF-KIDS-INTER,625.61,27,1265.6
2026-06-19,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,270.34,21,1019.92
2026-06-19,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,94.87,7,518.35
2026-06-19,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,72.85,1,24.1
2026-06-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,312.05,8,408.63
2026-06-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,263.23,7,327.77
2026-06-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,230.58,6,256.16
2026-06-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,202.83,8,383.49
2026-06-19,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,272.47,3,155.52
2026-06-19,ASUC-(HISTO)-UK-(UK)-PERF-RTG,237.52,7,749.46
2026-06-19,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,148.72,null,null
2026-06-19,ASUC-(HISTO)-US-(US)-PERF-RTG,165.22,5,358.86
2026-06-19,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8.47,1,42.84
2026-06-19,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.72,null,null
2026-06-19,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,41.24,null,null
2026-06-19,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,41.31,null,null
2026-06-19,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,92.62,2,84.87
2026-06-19,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,53.51,null,null
2026-06-19,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.08,null,null
2026-06-19,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.87,null,null
2026-06-19,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,86.18,3,123.4
2026-06-19,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,74.21,7,334.08
2026-06-19,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,80.07,3,216.44
2026-06-19,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,59.42,1,44.5
2026-06-19,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,104.86,5,243.28
2026-06-19,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,83.63,3,109.67
2026-06-19,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.74,null,null
2026-06-19,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,11.8,null,null
2026-06-19,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.31,1,61.99
2026-06-19,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.63,null,null
2026-06-19,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,9.4,null,null
2026-06-19,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23.24,1,24.18
2026-06-19,ASUC-(NEW)-PERF-RTG-WARM-ROW,51.23,2,114.94
2026-06-19,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.83,null,null
2026-06-19,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.64,1,209.91
2026-06-19,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.25,1,73.18
2026-06-19,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.65,null,null
2026-06-19,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.68,null,null
2026-06-19,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.07,null,null
2026-06-19,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,122.69,null,null
2026-06-19,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,122.31,3,248.33
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,115.66,1,43.76
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,53.31,2,113.78
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,55.01,null,null
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,58.98,2,61.27
2026-06-20,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,503.12,16,850.43
2026-06-20,ASUC-(ALL)-PERF-KIDS-INTER,871.01,20,826.17
2026-06-20,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,298.33,24,1131.83
2026-06-20,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,106.85,4,235.6
2026-06-20,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,74.95,null,null
2026-06-20,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,350.19,3,184.88
2026-06-20,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,322.6,8,480.18
2026-06-20,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,214.98,10,397.12
2026-06-20,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,273.04,13,491.51
2026-06-20,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,316.72,7,569.66
2026-06-20,ASUC-(HISTO)-UK-(UK)-PERF-RTG,274.3,13,790.18
2026-06-20,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,141.98,1,113.75
2026-06-20,ASUC-(HISTO)-US-(US)-PERF-RTG,160.17,5,297.5
2026-06-20,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5.81,null,null
2026-06-20,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10.38,null,null
2026-06-20,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,41.16,null,null
2026-06-20,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,43,1,24.33
2026-06-20,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101.49,2,94.1
2026-06-20,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,64.98,1,74.37
2026-06-20,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,24.72,1,40
2026-06-20,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,37.58,1,101.55
2026-06-20,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,82.99,5,197.64
2026-06-20,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,87.95,7,449.6
2026-06-20,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,79.56,null,null
2026-06-20,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,75.56,3,159.51
2026-06-20,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124.31,2,93.28
2026-06-20,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,112.18,2,59.77
2026-06-20,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5.86,null,null
2026-06-20,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,6.87,null,null
2026-06-20,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12.28,null,null
2026-06-20,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.41,1,92.98
2026-06-20,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.52,1,36.58
2026-06-20,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,26.99,1,57.86
2026-06-20,ASUC-(NEW)-PERF-RTG-WARM-ROW,42.59,2,190.46
2026-06-20,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,5.79,null,null
2026-06-20,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.56,null,null
2026-06-20,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.27,null,null
2026-06-20,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.55,1,35.66
2026-06-20,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.2,null,null
2026-06-20,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7.13,null,null
2026-06-20,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,139.13,null,null
2026-06-20,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,167.86,3,222.13
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,121.05,null,null
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,59.65,1,43.75
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,56.58,2,175
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,55.63,2,148.75
2026-06-21,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,515.55,22,1097.85
2026-06-21,ASUC-(ALL)-PERF-KIDS-INTER,801.28,50,2090.17
2026-06-21,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,331.43,34,1757.97
2026-06-21,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,112.62,8,386.01
2026-06-21,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,86.57,1,44.91
2026-06-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,358.04,15,881.64
2026-06-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,463.25,23,1511.22
2026-06-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,258.39,13,370.48
2026-06-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,321.82,24,1119.62
2026-06-21,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,349.11,9,611.63
2026-06-21,ASUC-(HISTO)-UK-(UK)-PERF-RTG,323.62,13,708.98
2026-06-21,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,150.33,3,201.25
2026-06-21,ASUC-(HISTO)-US-(US)-PERF-RTG,205.98,9,782.38
2026-06-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8.69,null,null
2026-06-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16.03,null,null
2026-06-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,42.96,1,57.42
2026-06-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,49.91,5,250.48
2026-06-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,114.21,4,120.86
2026-06-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,86.08,5,263.84
2026-06-21,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.4,2,92.5
2026-06-21,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,43.97,2,171.09
2026-06-21,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,101.27,11,447.6
2026-06-21,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,104.61,8,419.8
2026-06-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,88.55,2,102.35
2026-06-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,99.16,5,210.03
2026-06-21,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,126.42,3,165.34
2026-06-21,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,134.66,4,208.99
2026-06-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,10.23,null,null
2026-06-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,11.35,1,55.14
2026-06-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12.22,null,null
2026-06-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,12.68,null,null
2026-06-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.83,null,null
2026-06-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,26.82,2,81.69
2026-06-21,ASUC-(NEW)-PERF-RTG-WARM-ROW,53.77,2,127.61
2026-06-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.12,null,null
2026-06-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.9,null,null
2026-06-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9.4,1,73.17
2026-06-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.97,1,35.66
2026-06-21,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.76,null,null
2026-06-21,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.8,1,24.52
2026-06-21,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,160.89,null,null
2026-06-21,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,208.12,8,821.89
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,126.11,3,306.26
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,73.69,1,210
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,67.93,null,null
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,68.36,4,271.25
2026-06-22,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,470.93,36,3139.03
2026-06-22,ASUC-(ALL)-PERF-KIDS-INTER,727.22,31,1455.25
2026-06-22,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,297.07,32,1487.71
2026-06-22,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,106.31,8,241.39
2026-06-22,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,74.35,2,57.06
2026-06-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,334.88,5,181.61
2026-06-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,337.58,14,743.59
2026-06-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,220.89,9,332.56
2026-06-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,266.88,13,636.47
2026-06-22,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,325.36,4,331.5
2026-06-22,ASUC-(HISTO)-UK-(UK)-PERF-RTG,276.73,17,1026.2
2026-06-22,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,131.39,null,null
2026-06-22,ASUC-(HISTO)-US-(US)-PERF-RTG,157.1,5,463.76
2026-06-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7.67,null,null
2026-06-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.6,null,null
2026-06-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,41.17,3,135.66
2026-06-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,41.62,3,194.91
2026-06-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101.06,2,59.28
2026-06-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,59.11,9,462.97
2026-06-22,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,27.63,null,null
2026-06-22,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.29,3,181.91
2026-06-22,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,96.91,8,319
2026-06-22,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,93.25,3,227
2026-06-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,79.31,null,null
2026-06-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,75.32,3,124.59
2026-06-22,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,115.53,1,44.09
2026-06-22,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,96.82,null,null
2026-06-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.8,null,null
2026-06-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,10.51,null,null
2026-06-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.83,1,578.56
2026-06-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.48,null,null
2026-06-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,12.28,null,null
2026-06-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,25.03,1,23.84
2026-06-22,ASUC-(NEW)-PERF-RTG-WARM-ROW,50.13,4,236.41
2026-06-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.35,null,null
2026-06-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.46,null,null
2026-06-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.99,1,44.72
2026-06-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.95,null,null
2026-06-22,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.49,null,null
2026-06-22,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.57,1,87.18
2026-06-22,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,136.8,2,207.31
2026-06-22,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,163.42,11,850.26
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,125.76,3,188.34
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,60.39,2,175
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,57.14,2,105
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,59.05,3,96.25
2026-06-23,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,427.47,14,971.58
2026-06-23,ASUC-(ALL)-PERF-KIDS-INTER,581.32,29,1139.32
2026-06-23,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,277.05,22,1542.65
2026-06-23,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,90.87,2,56.5
2026-06-23,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,82.58,1,11.58
2026-06-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,299.03,5,175.89
2026-06-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,281.23,13,903.97
2026-06-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,193.47,5,207.4
2026-06-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,248.88,16,822.5
2026-06-23,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,287.95,11,763.07
2026-06-23,ASUC-(HISTO)-UK-(UK)-PERF-RTG,236.55,11,909.96
